video_id,author,date,comments,likeCount,is_reply
hf38m38j170,@MrChando1975,2021-10-31T17:26:37Z,Man got to say I love your work and video's I will subscribe to your patreon next year. keep up the good work sir.,1,FALSE
hf38m38j170,@hdidane00,2021-10-31T16:58:38Z,Absolutely.,0,FALSE
hf38m38j170,@Han-es8qu,2021-10-31T16:23:32Z,There are much better choices!!!!,0,FALSE
hf38m38j170,@JP-pf1nj,2021-11-01T19:42:52Z,What do you like better,0,TRUE
hf38m38j170,@Duke_of_Prunes,2021-10-31T13:07:28Z,"JNJ, Proctor and Gamble, and Microsoft are literally 3 of the six stocks in my brokerage account. Been holding them since Microsoft was selling for $17.",4,FALSE
hf38m38j170,@wai25wj,2021-11-08T01:36:44Z,Wow . How old did u start investing ?,0,TRUE
hf38m38j170,@dimitarmargaritov,2021-11-09T12:47:45Z,"Awesome, kinda jealous a bit lol",0,TRUE
hf38m38j170,@richiebettles2707,2021-10-31T11:51:57Z,I regret selling my apple and Microsoft shares..but I made decent money on them...great review,3,FALSE
hf38m38j170,@TheSedman,2021-10-31T08:50:07Z,I own 3 out the 5 but I'm planning on getting the other 2 in the near future.,3,FALSE
hf38m38j170,@brentonh1626,2021-10-31T05:13:45Z,"Is the shirt new? Great color! As a guy who only owns 3 pairs of pants, I appreciate a guy who finds clothes he likes and sticks with them.",3,FALSE
hf38m38j170,@veronicapowell,2021-10-31T13:31:45Z,"Oh dear, my God people are that rude. I certainly don't  understand why people are so unkind and mean. I wish I could do what he does to get out of these ungodly workforce. I give him high five because many people are struggling and they are stuck in the wicked workforce",0,TRUE
hf38m38j170,@brentonh1626,2021-10-31T17:58:48Z,"@@veronicapowell Was I being rude? I was saying I dig his new shirt. I love the uniform Nike wear look that he went with.

Complimenting someone's new shirt is rarely considered rude enough to have to comment back with a 'dear God'. Was the comment meant for someone else?",2,TRUE
hf38m38j170,@veronicapowell,2021-10-31T21:53:42Z,"It seems ok to   you   that your compliments  may seem ok. But, in my eyes and ears it is way insultive and rude. Suppose the guy own 3 pants that is his business not for you to inquire about the newness of his clothes and the amount of pants that he owns. That is out right rude.",0,TRUE
hf38m38j170,@brentonh1626,2021-10-31T23:43:55Z,"@@veronicapowell LOL I was saying that I own three pants. How would I know how many pants Jason has?

Edit: never mind. I can tell you appreciate Jason's work just like I do, so I know you're just trying to defend him. Here's hoping we both get tons more great content!",1,TRUE
hf38m38j170,@craighall6164,2021-10-31T03:58:27Z,Why is it that all the American companies on your list  pay extremely low yields?,2,FALSE
hf38m38j170,@Duke_of_Prunes,2021-10-31T13:15:27Z,Apple does for sure. That's the one stock that I definitely disagree with Jason about.,2,TRUE
hf38m38j170,@feefees9796,2021-11-05T11:18:22Z,yep sure do. makes me wonder about overseas,0,TRUE
hf38m38j170,@thisisheaven2488,2021-10-31T03:50:58Z,Super Bullish. I'm expecting a MEGA bullish Q4.,0,FALSE
hf38m38j170,@BWJM44,2021-10-31T02:18:24Z,"I have 10 shares of Apple 10 shares of Microsoft
13 shares of JNJ
6 shares of P&J 
50 shares of PLTR
5 shares of waste management
And two penny stocks like syn a health care clinical stage and GSAT which might have a deal with Apple on the next iPhone . Let me know how it is I am being in stocks for 1 year now and am up about 13% is it good and I am making about $110k a year so how much should I invest in stocks. I just want to hold these stocks and grow my position. Let me know which stocks to keep and which to sell and also plz let me know which one to buy which is a good entry point",0,FALSE
hf38m38j170,@BWJM44,2021-10-31T02:04:25Z,I own all of them,1,FALSE
hf38m38j170,@craigmetcalfe1749,2021-10-31T01:38:27Z,Hey Jason! Someone's been hitting the Thesaurus harder than the bouncy castle. I have everything but the Ps which are on my watchlist. Cheers!,0,FALSE
hf38m38j170,@thesavagedonut698,2021-10-31T01:36:07Z,I sold my Tesla when it went bonkers last week and opened a position in Apple that I intend to hold forever. I will feed it monthly and enjoy what happens. Apple has an unlimited number of products they can release to keep the revenue flowing.,0,FALSE
hf38m38j170,@jjg4450,2021-10-31T01:08:36Z,"Do you know that Apple contracts with China for some of its products.  China uses slave labor from the Uighur’s for production purposes.  When I learned of this, I sold all of my Apple stock.  This is modern day slavery and we, as fellow human beings, should not sanction or condone it.  Nike does the same and I won’t buy any of their products either.  In any event, I am in agreement with your other stock recommendations and I love your videos.",0,FALSE
hf38m38j170,@rhoelg,2021-10-31T01:06:19Z,ok so how what to do with the 40+ stocks I now own because you said to buy them in your previous videos?,0,FALSE
hf38m38j170,@chantelsanders918,2021-11-01T05:14:20Z,"He doesn't tell people to buy all the stocks he mentions. He gives his opinions on what he thinks are worth looking into. It is on the viewer to do more DD into the companies and decide if they fit into the style of portfolio being created.  But since you decided to just buy into them all, I'm sure you also know that Jason owns over 100 companies and is clearly doing just fine.",0,TRUE
hf38m38j170,@Zaerki,2021-11-01T07:05:35Z,"Yikes. Jason isn't a financial advisor, he's providing a perspective on stocks. Know what you own, and if you don't know what you own, you have a lot of work to do.",0,TRUE
hf38m38j170,@jimmbboe,2021-10-31T01:00:06Z,Have 3 of the 5 and been looking at PEP.  Have never been concerned about MSFT yield.  When I bought my 1st shares they weren't even paying a dividend yet!!,0,FALSE
hf38m38j170,@dedricbutler8470,2021-10-31T00:26:42Z,Hey man you made a video own this subject many months ago the dividend stock strategy is a good strategy but talkin about dividend stock everyday gets boring ansys stock investor I understand the strategy you need to talk about something else or you going to lose people,0,FALSE
hf38m38j170,@michaelharrity9795,2021-10-30T23:25:52Z,I like woof these,0,FALSE
hf38m38j170,@zzsouthnorfolkzz6166,2021-10-30T23:23:38Z,Nice 🥳🤑,0,FALSE
hf38m38j170,@live4aliving,2021-10-30T22:37:51Z,Mmm,0,FALSE
hf38m38j170,@IbadassI,2021-10-30T22:26:17Z,"Wow, thanks for this video, I own all 5 of them and I also thank you for your analysis!",0,FALSE
hf38m38j170,@veronicapowell,2021-10-30T21:56:14Z,Oh look at my friend. I missed you for a few weeks off.,1,FALSE
hf38m38j170,@sethf582,2021-10-30T21:16:09Z,"I started my portfolio by purchasing 5 Microsoft a few months ago, and that has been an awesome start! JNJ has not been what I expected so far. I expected it to stay around where I bought it, and it has only gone down since my initial purchase. Buying more since it is cheaper now though.",1,FALSE
hf38m38j170,@JCGCD11,2021-10-30T21:07:07Z,What about KO is  not a forever stock?3,6,FALSE
hf38m38j170,@Groundedrootshealing,2021-10-30T23:40:04Z,Pepsi seems to be outperforming KO and has more room to grow in my opinion.,1,TRUE
hf38m38j170,@MoneyHungryPicker,2021-10-30T20:42:34Z,Love the 5 companies but PG and JNJ is returning less money than the market is averting going up each year and that’s including the dividend.,1,FALSE
hf38m38j170,@moresugartradercc2744,2021-10-30T20:35:08Z,I have shares in all these stocks  but apples dividend is a joke  you would have a hard time  living off of that  but it does increase your net worth  so you could sell some in the future  to provide enough income the others are ok for income    just dollar cost average into them each month,0,FALSE
hf38m38j170,@singingbird1115,2021-10-30T20:16:03Z,They are in my Mutual funds,2,FALSE
hf38m38j170,@gelf7495,2021-10-30T20:10:05Z,"Got a blend portfolio just a little bit high on growth than value for now but I got the 5 of them in this order 
1=aapl 
2= msft
6=pg
8=jnj
11=pep
Thank you Jason, nice video.",7,FALSE
hf38m38j170,@castonbinger2043,2021-10-30T20:00:49Z,You saved the Best for Last!!! MSFT is a beast!!,2,FALSE
hf38m38j170,@starwreck,2021-10-30T19:56:25Z,"for me UNP gotta be in the list, but very good selection of 5 stocks.",3,FALSE
hf38m38j170,@Mel684,2021-10-30T19:50:21Z,I would add KMB to this list.,5,FALSE
hf38m38j170,@jackkelly2620,2021-10-30T19:48:56Z,I have all 5.,0,FALSE
hf38m38j170,@glennwojcik2342,2021-10-30T19:31:04Z,Good video.    I have QYLD and wondering if I should bank on this ETF for passive income?,2,FALSE
hf38m38j170,@bobo34,2021-10-30T19:27:29Z,What happened to KO?,1,FALSE
hf38m38j170,@user-bm6wu9zw9m,2021-10-30T19:27:01Z,Great video. I own 4/5 stocks you mentioned.,1,FALSE
hf38m38j170,@WalletInvestUSA,2021-10-30T19:11:37Z,I own all of them!!💪🏻💪🏻💪🏻,5,FALSE
hf38m38j170,@berniebenson9611,2021-10-30T19:05:05Z,"The more I’ve been shaping my dividend portfolio , the more I’ve come to realize that JNJ is the perfect cornerstone stock, and it’s on sale. Awesomely boring. All of those are gems, I’m just waiting on P&G to come down a bit before I jump in with both feet.",1,FALSE
hf38m38j170,@berniebenson9611,2021-10-30T19:07:25Z,Side note: Did anyone see ABBV’s earnings this quarter? And they raised the dividend. Wow.,1,TRUE
hf38m38j170,@robertwilliams2498,2021-10-30T23:04:46Z,@@berniebenson9611 bought some last week!,1,TRUE
hf38m38j170,@berniebenson9611,2021-10-30T23:09:09Z,@@robertwilliams2498 so great to hear! Thanks!,0,TRUE
hf38m38j170,@SethroBodine913,2021-10-30T18:55:25Z,Have all 5! Need to increase my microsoft and pg positions tho but it’s tough decision with Microsofts recent run up and jnj dipping,4,FALSE
hf38m38j170,@jacklanzillotti8117,2021-10-30T18:51:54Z,"Right down my alley. You da man, Jason.",2,FALSE
hf38m38j170,@Tippix3,2021-10-30T18:50:31Z,"All 5 in my Savingsplan, i buy monthly",2,FALSE
hf38m38j170,@gurusukh,2021-10-30T18:49:38Z,"My 5 stocks to buy and hold forever- MSFT, ABT, HON, ROP and APH",1,FALSE
hf38m38j170,@jaysoncordrey4272,2021-10-30T18:36:07Z,All of these stocks mentioned I own in my portfolio except Pepsi.  That will be the next stock I put money into.  Apple and Microsoft are great long term performers.,3,FALSE
hf38m38j170,@nposton9111,2021-10-30T18:32:38Z,"I'm always promoting this channel, man! It's just the best there is. Nothing on YouTube compares when it comes to this category.",8,FALSE
hf38m38j170,@robertfarrow6843,2021-10-30T18:22:32Z,Apple is a great company growth stock but come on for dividend?  You are crazy sir!!!,2,FALSE
hf38m38j170,@geert937,2021-10-30T18:12:25Z,Top,0,FALSE
hf38m38j170,@michaelswami,2021-10-30T18:09:33Z,Happy to know I am long all 5.,3,FALSE
hf38m38j170,@vestedinterest5655,2021-10-30T18:00:57Z,"I don't have Microsoft, Apple or Pepsi but I do add Johnson and Johnson pretty regularly as well as building out a position in P&G.  I'd add 3M to the forever stocks to hold list.  Appreciate the content.",11,FALSE
hf38m38j170,@Duke_of_Prunes,2021-10-31T13:12:30Z,"3M is one that I want back into -- share prices are down, lately, and it's a steal at $178.",1,TRUE
hf38m38j170,@GjetoHoti,2021-10-30T17:53:42Z,"Hi Jason Fieber, do you have a rumble account and, if not would will you in the near future?",0,FALSE
hf38m38j170,@markschlensker4566,2021-10-30T17:48:43Z,Love your videos. Always great info. Thank you,2,FALSE
hf38m38j170,@shadowninja6689,2021-10-30T17:44:19Z,"I own all of them except PG, I keep waiting for a better entry point while I build up my other positions like MSFT & AAPL.",9,FALSE
hf38m38j170,@Groundedrootshealing,2021-10-30T17:38:37Z,"I own them all in my portfolio of 20 companies, great minds think alike I guess! I've been on the fence about my J&J stock but I think ill just leave it thanks to your video.",3,FALSE
hf38m38j170,@lanceshearer,2021-10-30T17:47:49Z,Love jnj been adding myself since it pulled back,4,TRUE
hf38m38j170,@Colbycrab,2021-10-30T17:56:11Z,Just gotta keep adding it when it pulls back.,3,TRUE
hf38m38j170,@berniebenson9611,2021-10-30T23:12:44Z,Always buy high quality when it goes on sale. Buying high is for suckers.,0,TRUE
hf38m38j170,@1DansBlues,2021-10-30T17:33:36Z,Have them all and plan too keep.,2,FALSE
hf38m38j170,@financeclubyt,2021-10-30T17:22:40Z,All 5 are great stocks 💪 I have them all in my portfolio. Goor video👍,5,FALSE
hf38m38j170,@ReconPro,2021-10-30T17:21:05Z,5 stocks to HODL forever!,4,FALSE
zntlqfOb__U,@thomasinvest27,2022-04-17T10:41:43Z,What do you think of PG?,4,FALSE
zntlqfOb__U,@friendlyinvestor1681,2022-04-17T10:43:52Z,PG stock is a great one to own but PE ratio is to high I think,1,TRUE
zntlqfOb__U,@thomasinvest27,2022-04-17T11:17:18Z,"@@friendlyinvestor1681 yes PE is high, as I said in the video would love to see it coming down a bit",0,TRUE
zntlqfOb__U,@tomfisher7751,2022-06-21T00:01:13Z,"You'll never get 20 and 40% payout ratio for this company imo, without cutting their dividend. Great video though.",1,FALSE
zntlqfOb__U,@thomasinvest27,2022-06-21T05:27:43Z,"Hi Tom, that may be correct, but it’s always good to have a goal. What are your thoughts on PG stock?",1,TRUE
zntlqfOb__U,@tomfisher7751,2022-06-21T21:14:41Z,@@thomasinvest27 I think its brilliant. It's gonna become my top holding long term,1,TRUE
zntlqfOb__U,@thomasinvest27,2022-06-22T05:00:35Z,@@tomfisher7751 awesome! Let’s hope it does deliver,1,TRUE
zntlqfOb__U,@holyalmightycreatorgroup2015,2022-05-26T21:36:37Z,Help ! Help ! Help !,1,FALSE
zntlqfOb__U,@ssjj005,2022-05-05T10:06:21Z,"Why does PG have more debt than cash on their balance sheet, but still the stock price or the valuation is very high? Is it because they earns more or enough net income or free cash flow?",1,FALSE
zntlqfOb__U,@thomasinvest27,2022-05-05T13:05:40Z,"Hi, as long they are capable of paying down a big chunk of their total debt I think its fine. Next to that, people love PG because its a defensive stock!",0,TRUE
zntlqfOb__U,@ssjj005,2022-05-05T13:19:13Z,"@@thomasinvest27 yeah, I think it’s a great company but they have way more debt than the cash position. Under higher rate environment, it should be negative.",1,TRUE
zntlqfOb__U,@thomasinvest27,2022-05-05T13:22:46Z,"@@ssjj005 I also prefer companies that can pay of their debt immediately but debt is also used to grow the business and as long its at a healthy level, I think its not something to worry about. But that’s also very personal!",1,TRUE
zntlqfOb__U,@ssjj005,2022-05-05T13:28:42Z,"@@thomasinvest27 I agree, if the long term debt is less than their cash position! How else would you evaluate if a company’s debt level is payable? Do you see the annual net income? or something else??",1,TRUE
zntlqfOb__U,@thomasinvest27,2022-05-05T15:04:04Z,"@@ssjj005 I think it depends on multiple things such as cash flow growth, net income outlook, revenue outlook, short term debt, long term debt, cash flow distribution and so on!",1,TRUE
zntlqfOb__U,@jeanmcgreggor2254,2022-04-17T10:43:04Z,"Steady business, great dividends and volatile proof! PG is a buy for me.",1,FALSE
zntlqfOb__U,@thomasinvest27,2022-04-17T11:17:41Z,Agree!,0,TRUE
2tfz7p1u8S4,@Lomendous,2022-07-20T23:16:56Z,"Thanks for watching!  Please #like , #comment , #share , and #subscribe if you enjoy the content. Cut on post #notifications . Lastly, add me on my socials.  My Linktree is below and in my bio!  ❤️ #shorts

https://linktr.ee/lorenzboykin",1,FALSE
2tfz7p1u8S4,@cmoney0323,2022-07-28T22:05:50Z,"1 steph
2 luka 
3 dame",1,FALSE
2tfz7p1u8S4,@Lomendous,2022-07-31T01:28:34Z,🔥,0,TRUE
2tfz7p1u8S4,@seanobrien4354,2022-07-24T09:41:28Z,1curry.                                                             2luka.                                                            3dame,1,FALSE
2tfz7p1u8S4,@Lomendous,2022-07-31T01:28:51Z,Good list,1,TRUE
2tfz7p1u8S4,@domantisbinkis4738,2022-07-24T09:28:05Z,"Steph
Luka
Dame",1,FALSE
2tfz7p1u8S4,@Lomendous,2022-07-31T01:28:41Z,Fyreeee,0,TRUE
2tfz7p1u8S4,@abcdefghijklmnopqrstuvwxyz579,2022-07-23T08:24:29Z,Dame curry luka,2,FALSE
2tfz7p1u8S4,@Lomendous,2022-07-31T01:29:08Z,Like this too forreal gang,1,TRUE
2tfz7p1u8S4,@chubbypug8955,2022-07-23T08:02:10Z,"1. Luka Magic  ✨️ 
2. Steph Curry 🍛
3. Dame Dolla 💰",4,FALSE
2tfz7p1u8S4,@voltairezollo1202,2022-07-25T14:32:09Z,Smh,0,TRUE
2tfz7p1u8S4,@chubbypug8955,2022-07-25T14:37:40Z,@@voltairezollo1202 SMH,0,TRUE
2tfz7p1u8S4,@Lomendous,2022-07-31T01:28:00Z,Idk Steph might be 1 gang,0,TRUE
2tfz7p1u8S4,@chubbypug8955,2022-07-31T01:30:51Z,@@Lomendous lol yeah idk I mean he did just win the finals but I'm biased 😅,1,TRUE
2tfz7p1u8S4,@Follower_of_christt,2022-07-22T06:18:36Z,"1:Chef👨‍🍳
2:Luka Magic🪄
:Dame Time⌚",3,FALSE
2tfz7p1u8S4,@Lomendous,2022-07-31T01:27:44Z,Fire list!,0,TRUE
2tfz7p1u8S4,@famouzamir4183,2022-07-22T06:03:51Z,Steph luka dame,3,FALSE
2tfz7p1u8S4,@Lomendous,2022-07-31T01:28:14Z,Good list,0,TRUE
2tfz7p1u8S4,@famouzamir4183,2022-07-31T01:44:50Z,@@Lomendous yup,0,TRUE
2tfz7p1u8S4,@cscprod.,2022-07-22T06:03:48Z,Dame slept on,3,FALSE
2tfz7p1u8S4,@Lomendous,2022-07-22T10:16:13Z,Very slept on fr,0,TRUE
2tfz7p1u8S4,@tocafamilysquad8941,2022-07-22T06:02:12Z,"Why yall put Dame over Luka this season Dame barely played so

Curry
Luka
Dame",2,FALSE
2tfz7p1u8S4,@Lomendous,2022-07-31T01:27:33Z,Ahhh I love dame but idk,0,TRUE
2tfz7p1u8S4,@NateTheGreatNDT,2022-07-22T06:01:44Z,"1. Steph
2.Luka
3.Dame
If you have it in any other order you are delusional.",3,FALSE
2tfz7p1u8S4,@Lomendous,2022-07-31T01:28:07Z,Fire list,1,TRUE
2tfz7p1u8S4,@guts7812,2022-07-21T03:01:42Z,"1. Steph
2. Dame
3. Luka",4,FALSE
2tfz7p1u8S4,@masonb1323,2022-07-21T03:52:32Z,how is steph over luka 😂😂 you just saying curry cuz they just won a ring… look at the numbers buddy if luka had help like curry they’d be unstoppable for 3 years,2,TRUE
2tfz7p1u8S4,@Sup3r_S1mple,2022-07-21T05:12:33Z,"@@masonb1323 Calm down man…
Your up here ______
But you need to go















 
 
 
 




 














 




 
 
 
 
 
 
 


























 











 
 
 
 




 














 




 
 
 
 
 
 
 


























 










 
 
 
 




 














 




 
 
 
 
 
 
 


























 


   

   
   




 
 
 
 




 














 




 
 
 
 
 
 
 


























 


   
Down here_______",2,TRUE
2tfz7p1u8S4,@kingclassified8503,2022-07-22T01:45:23Z,@@Sup3r_S1mple damn 💀,0,TRUE
2tfz7p1u8S4,@Hoop_Life00,2022-07-22T05:56:49Z,@@masonb1323 if Luka had help like curry his numbers wouldn’t have been as good tbh,0,TRUE
2tfz7p1u8S4,@NateTheGreatNDT,2022-07-22T06:02:52Z,"@@masonb1323 Steph is better, Luka only has big numbers because he’s the only one who can score🤦🏾🤦🏾 Come back when you have real NBA knowledge, if Luka had Steph’s help he would average 25ppg.",2,TRUE
2tfz7p1u8S4,@maximuspierce3190,2022-07-21T02:32:30Z,First curry second doncic third dame,6,FALSE
2tfz7p1u8S4,@Lomendous,2022-07-31T01:27:11Z,Not bad,0,TRUE
Gr1l57PxQPw,@danielmortenson6467,2022-05-02T19:06:53Z,This is awesome,0,FALSE
Gr1l57PxQPw,@NoCeilingsNBA,2022-05-02T19:23:34Z,Appreciate the support! Plenty more NBA Draft segments on the way,0,TRUE
Gr1l57PxQPw,@seantobin1889,2022-05-03T23:06:47Z,Sharpe is the perfect OKC home run swing,1,FALSE
Gr1l57PxQPw,@p5goat487,2022-05-03T20:01:19Z,I agree! Paolo is the 2nd coming of Jesus Christ 🐐,0,FALSE
Gr1l57PxQPw,@CombatLegsVIDS,2022-05-03T04:36:32Z,all my chips in on shaedon 🐎,0,FALSE
Gr1l57PxQPw,@AndersonsLavLounge,2022-05-03T02:55:27Z,"I really love Shaedon's game, but I just wouldn't take him in the top 5 just bc he hasn't even played in college, so we don't know how he'll play in the NBA, which is a lot different than high school. but if you're a team like the Thunder who has a lot of time on your plan with building a team, Shaedon is PERFECT.",0,FALSE
Gr1l57PxQPw,@NoCeilingsNBA,2022-05-03T03:05:00Z,Bingo 👌🤝,0,TRUE
Gr1l57PxQPw,@6ignatureinc,2022-05-03T04:45:29Z,"That's like saying you wouldn't of taken Lebron, Kobi, Garnett etc. You'd be out of a job!",0,TRUE
Gr1l57PxQPw,@6ignatureinc,2022-05-03T04:46:18Z,Shaedon is no project lol.,0,TRUE
Gr1l57PxQPw,@StephenGHoops,2022-05-02T21:07:35Z,You guys are killing it!,1,FALSE
Gr1l57PxQPw,@nbadraftdude,2022-05-02T19:35:44Z,It’s lit 🔥,1,FALSE
Gr1l57PxQPw,@NoCeilingsNBA,2022-05-02T19:39:48Z,YESSIR 🤝,0,TRUE
Gr1l57PxQPw,@floydjarvis2161,2022-05-02T19:29:31Z,Neither do we love nor want TY Ty,0,FALSE
Gr1l57PxQPw,@NoCeilingsNBA,2022-05-02T19:40:02Z,👀✍️,1,TRUE
Gr1l57PxQPw,@solid3359,2022-05-02T19:27:38Z,Size matters,0,FALSE
Gr1l57PxQPw,@NoCeilingsNBA,2022-05-02T19:39:37Z,👀,0,TRUE
Gr1l57PxQPw,@AndersonsLavLounge,2022-05-03T03:00:36Z,"to an extent yes, but not in Kennedy's case!!",0,TRUE
Gr1l57PxQPw,@backcourtviolation2412,2022-05-02T19:22:55Z,👀👀👀,1,FALSE
Gr1l57PxQPw,@NoCeilingsNBA,2022-05-02T19:40:14Z,🤝,0,TRUE
it6wF-lgEPM,@oscartransport3222,2022-03-12T18:28:10Z,"Megustan muchos sus video
Tengo una pregunta de dividendo
3 div.cuanto es interes anual
4=
5=
6=
Si me puedes esplicar como sacarlo
Gracias anticipada",0,FALSE
it6wF-lgEPM,@petrpaleta5500,2022-03-02T06:27:28Z,🙋 Promo>SM!!,1,FALSE
it6wF-lgEPM,@stefanofabi,2022-02-17T05:49:31Z,"Muy buenos los analisis, lastima que este cedear en argentina tienen muy poca liquidez",1,FALSE
it6wF-lgEPM,@inversionesfamiliares3121,2022-02-21T13:19:22Z,Muchas gracias por tu comentario! Saludos!,0,TRUE
it6wF-lgEPM,@josequaranta3656,2022-02-16T10:08:24Z,Muy buena! Fíjate cvx y nu,2,FALSE
it6wF-lgEPM,@vicentefigueroa5929,2022-02-16T06:15:27Z,Excelente Análisis Leandro!! Gracias por compartir! Duda en qué país está la calera? Por otro lado podrás hacer algún análisis de Cemex? Saludos y Gracias!,3,FALSE
it6wF-lgEPM,@inversionesfamiliares3121,2022-02-21T13:21:11Z,"Muchas gracias por tu comentario Vicente!
La Calera es en Córdoba, Argentina.
 Saludos!",0,TRUE
it6wF-lgEPM,@veloxhometraining3246,2022-02-16T01:20:29Z,"Es un momento de empresas defensivas, P&G, JNN, KO, Nike, 3M, Wallmart y otras de esta categoría, pero las de crecimiento como Microsoft, Square, Alibaba y Facebook están en buen momento de comprar.",2,FALSE
it6wF-lgEPM,@inversionesfamiliares3121,2022-02-21T13:22:54Z,Muchas gracias por tu comentario! Saludos!,0,TRUE
it6wF-lgEPM,@damianr6982,2022-02-15T18:19:52Z,Muy buen análisis!!! La tengo en la mira hace un tiempito y la voy a seguir esperando. Concuerdo con vos. Va a ser un año bastante difícil...... abrazo grande y gracias!!!,3,FALSE
it6wF-lgEPM,@inversionesfamiliares3121,2022-02-21T13:24:38Z,Muchas gracias por tu comentario! Saludos!,1,TRUE
it6wF-lgEPM,@carloslazcano8084,2022-02-15T15:38:28Z,gracias !!!,2,FALSE
it6wF-lgEPM,@inversionesfamiliares3121,2022-02-21T13:24:44Z,Muchas gracias por tu comentario! Saludos!,0,TRUE
it6wF-lgEPM,@AntonioGonzalez-rc2md,2022-02-15T14:24:45Z,"Excelente análisis!!!
Para tener en cuenta!!!",1,FALSE
it6wF-lgEPM,@inversionesfamiliares3121,2022-02-21T13:24:49Z,Muchas gracias por tu comentario! Saludos!,0,TRUE
