video_id,author,date,comments,likeCount,is_reply
2kJDTzFtUr4,@SR-pr2xz,2024-09-30T13:50:59Z,"Well, China now have 4nm of their own lithographic technology. Guess they can thank the US for driving their innovation",3,FALSE
2kJDTzFtUr4,@SoulRocketMan,2024-10-28T11:13:30Z,China will eventually catch up and take over the chip market. The sanction imposed by US and its allies is backfiring already.,0,TRUE
2kJDTzFtUr4,@marcos49888,2024-09-29T04:21:39Z,“Faaaabbbb” 😂😂,1,FALSE
2kJDTzFtUr4,@GiewsBueno,2024-09-28T20:20:11Z,Would you rather have a diamond or a microchip in your ring?,0,FALSE
2kJDTzFtUr4,@ahmarraza1,2024-10-07T18:27:24Z,I will not have a ring to begin with,0,TRUE
2kJDTzFtUr4,@nicb.1213,2024-09-28T19:09:03Z,The biggest market for TSMC and ASML are the US and China. US trade war with China prevent these two companies export to China and how long they persist is a question mark.?,1,FALSE
2kJDTzFtUr4,@mistopistprockalte,2024-09-25T08:02:07Z,Какие валютные пары ты считаешь самыми предсказуемыми?,0,FALSE
2kJDTzFtUr4,@jimmyvelez7111,2024-09-24T15:49:21Z,It's been a very interesting documentary technology for me.,1,FALSE
2kJDTzFtUr4,@meowmeowbobo,2024-09-23T02:14:02Z,I am from the future. Intel just crashed and burned with their shoddy worksmanship on their 13/14 gen cpu. 60% of their stock evaporated. Asml is not a chipmaker. they are a chipmaker tool maker. Only tsmc remains. All hail tsmc.,2,FALSE
2kJDTzFtUr4,@zoefumdaaudley7647,2024-09-22T19:57:24Z,Lewis Kevin Thomas Kimberly Taylor Sarah,1,FALSE
2kJDTzFtUr4,@rotomireenionpreae,2024-09-22T09:16:13Z,Are you thinking about launching a mentorship program? I’d be all in!,0,FALSE
2kJDTzFtUr4,@Mickomalley-q3d,2024-09-21T01:51:11Z,They definitely have a monopoly. Lithography is just like a litho printing press. In simple terms,0,FALSE
2kJDTzFtUr4,@mfg587,2024-09-16T01:50:15Z,TSMC is a household name at this point I feel like,0,FALSE
2kJDTzFtUr4,@MyrLin8,2024-09-14T15:28:44Z,"make two ... no, make four.",0,FALSE
2kJDTzFtUr4,@pedrohenrique-d5b8m,2024-09-13T14:05:19Z,"Вот это толковая связка!)Спасибо, поясних просто и удобно",1,FALSE
2kJDTzFtUr4,@Bobbybooboo505,2024-09-12T05:26:37Z,Alien tech … 🤔🤔,1,FALSE
2kJDTzFtUr4,@maxroman889,2024-09-11T18:49:38Z,"Your video was so inspiring, and I'm ready to start my trading journey with confidence. Thank you for the inspiration!",0,FALSE
2kJDTzFtUr4,@abreu-h8m,2024-09-09T21:16:02Z,А через траствалет так же можно?,0,FALSE
2kJDTzFtUr4,@NathanYount,2024-09-08T15:08:18Z,"Intel for many years instead of innovating over the years spent large sums of money manipulating the market and corrupting benchmark software.  Look it up follow the finances where these payoffs, for comparison reasons some of these manipulative payoffs account for well over 50% of some of these other companies bottom line for staying silent.  This made it so other companies had to make better processors to compete since the software throttled down the performance while they had less budget and better innovation that often times was ahead of intel that intel had to catch up on, but to be clear Intel from time to time did lead the cutting edge.  I am mainly addressing the mafia like actions in business that made it so their focus wasn't innovation, but espionage, delaying competition, politics, and many other unfocused not exactly moral focal points.  I am a slouch compared to many highly technical people and I was able to prove years ago Intel was doing this bad stuff and if I can prove it then many others could prove it too but were silenced.  If they spent the massive amount of money that paid people off and robbed the public of wealth they could have invested and even bought ASML from Phillips when it was worthless or even at the beginning of its raise documents show it was for sell.  Good thing they didn't since it would have slowed down the world's tech progress and it would be even more expensive than it is now.  As a stock holder of Intel for many years in stock and mutual like funds, I aspect more of intel and they need to keep cleaning house of their cancers some of the internal politics is the similarly but different thing  that is eating Google and a trend towards more amoral tendencies.  The proof is in the timeline of all the delays and why they are still on the old nanometer sizes while the competitors are on 3nm. All this info you can look up especially if you are willing to not get lost in the weeds.  

Disclaimer Intel does own 15% of ASML, TSMC is about 95% owned by public companies and individual investors of which VisEra (combo of OmniVision and TSMC Spinoff as a Sensor Foundry) is the largest co-holder (since they own each other at one point like 67% in TSMC and 87% in VisEra).  For comparison reasons you can view Intel as Inbred producing genetical damaged offspring where TSMC reached out to the world to consolidate and make chips for everyone and use group resources to do so making the cutting edge technology cheaper.  I am personally a fan of this business model, businesses that are deathly afraid of getting there ideas stolen like Intel since that is how they were founded is embedded in their work model and culture.",0,FALSE
2kJDTzFtUr4,@AcepJunaedi-r3w,2024-09-07T07:27:09Z,Asking Prosesor^ Micro Prossessor^ Chip^  Micto Chip.,0,FALSE
2kJDTzFtUr4,@LeoAtcheson-r2h,2024-09-05T01:54:45Z,"Inspired content!! You can take small incremental steps to achieve your goals, changing one behavior or habit at a time. Every small contribution towards growing wealth is like planting a seed. Nurture it wisely, and when the time comes, the tree of financial security will bear the sweetest fruits. spend less and invest more.",1,FALSE
2kJDTzFtUr4,@HedvigDipaola,2024-09-03T18:58:53Z,Hello I am a newbie on the binary and i am using binomo but still unable to figure out the tricks. Could u please help. Atleast u could list down exactly how you do it. I am still confused on the video with all those indicators and other signals. Or is there any way i could reach u for personal messaging?. . Thank u for taking heed of my message.,0,FALSE
2kJDTzFtUr4,@larrythao1414,2024-09-03T17:57:16Z,China copy and paste,0,FALSE
2kJDTzFtUr4,@SoulRocketMan,2024-10-28T11:15:32Z,They begin with copy & paste and eventually make a better version. Don't mess with China.,0,TRUE
2kJDTzFtUr4,@geoffreyfouvry6094,2024-09-02T22:27:09Z,How about a UV light source alternative tech coming in 2025 based on a particles accelerator than can go 1nm hmm?,0,FALSE
2kJDTzFtUr4,@ZacheryVonte,2024-09-02T11:51:22Z,"You are real. I saw you lost one trade but didn't hide it. You continued with your good strategy and bounced back. Other people can't show us there loses. Thank you for being real, for showing us this best strategy and this is the reason am subscribing to your videos. You are the best",0,FALSE
2kJDTzFtUr4,@chrockwermencupensorts,2024-09-01T13:23:12Z,Pls I really love trading business but don’t know where and how to start I will really love it if you can teach me how to trade thank you,0,FALSE
2kJDTzFtUr4,@natalyagrigoreva586,2024-09-01T08:04:35Z,"This strategy has been one I've had a higher success rate with, but still not high enough to be profitable",0,FALSE
2kJDTzFtUr4,@fadasmadar8163,2024-08-31T06:35:55Z,Thank you so much for changing my life,0,FALSE
2kJDTzFtUr4,@MakarIgnatov-vs3xc,2024-08-30T05:33:22Z,Very informative. I hope I become profitable like you🧣,0,FALSE
2kJDTzFtUr4,@Georgette-f9j,2024-08-29T11:19:01Z,"Your lessons help me not only make money from trading, but also better understand the financial world in general. Thank you very much for your time and effort!",0,FALSE
2kJDTzFtUr4,@LeanneMooser,2024-08-29T02:59:58Z,скорее бы вышло новое обновление на Mycsgo. Хочу посмотреть на их новый ивент!,0,FALSE
2kJDTzFtUr4,@Rob-tg8dr,2024-08-29T02:17:32Z,Moving forward with modern technogy. Amen Mr. President Joe Biden covered the chips.,0,FALSE
2kJDTzFtUr4,@m.fazlurrahman5854,2024-08-29T01:13:25Z,"These are not chip makings, simply micro welding, go visit a repair shop and check personally. It’s a collection of components put together and are interconnected.",0,FALSE
2kJDTzFtUr4,@Sparks-1957,2024-08-28T22:03:09Z,AI's GEOPOLITICAL CHIP RACE ==> https://youtu.be/tWIWzRnekuE?si=41ueKqQvKI3J-cWc,0,FALSE
2kJDTzFtUr4,@Paul-e9x4h,2024-08-28T17:14:49Z,Mungkin masih butuh banyak riset dan penelirian yang menguak kegunaan silikon  untuk perangkat perangkat lain yang selanjutñya,0,FALSE
2kJDTzFtUr4,@OksanaKononova-f9u,2024-08-27T20:59:55Z,"если и крутить кейсы, то только здесь) МАЙКСГО реально наваливает дропчан)))🫐",0,FALSE
2kJDTzFtUr4,@Jess-wp3uk,2024-08-26T17:00:32Z,"Okay guys 52 billion dollar subsidy, anybody interested in making chips and being a supplier?",0,FALSE
2kJDTzFtUr4,@tuongvu-r8h,2024-08-26T13:25:37Z,Ok,0,FALSE
2kJDTzFtUr4,@AnthatiKhasim-i1e,2024-08-26T09:32:48Z,I'm especially intrigued by the concept of AI teams working together autonomously - it feels like we're entering a whole new era of intelligent automation.,0,FALSE
2kJDTzFtUr4,@MManv81,2024-08-25T22:25:07Z,Intel?,0,FALSE
2kJDTzFtUr4,@user-dhdwjzm,2024-08-24T13:32:50Z,Americans should work hard and can be called back to the factory at any time and work overtime at any time.,0,FALSE
2kJDTzFtUr4,@Aimonkmonk,2024-08-20T04:10:35Z,Ai หยาบทิพย์มีตน? ขึ้นไปตลอด,0,FALSE
2kJDTzFtUr4,@Aimonkmonk,2024-08-20T04:12:21Z,ตน? Connect ได้ทุกทางทุกอย่างตลอดไป,0,TRUE
2kJDTzFtUr4,@joshyang730809,2024-08-20T03:15:09Z,000,0,FALSE
2kJDTzFtUr4,@IwanAjah-yx9vg,2024-08-19T20:53:59Z,🤗👍🙏,0,FALSE
2kJDTzFtUr4,@dijikstra8,2024-08-18T14:27:32Z,Why would you build a water intensive factory in a water-starved part of the world? I can see the possibility of solar power being an advantage but still.,0,FALSE
2kJDTzFtUr4,@makasii,2024-08-18T07:51:49Z,"the most disturbing part is to consider that 200 years ago, the East Indian Company, England, the Netherland, French, American and Portuguese stole tons of goods, artefacts, spices, technologies, knowledges from China (and the rest of Asia), AND are now those banning China from a Market they would actually have every right to have part of. Just because westerners are too scared to lose what they are not even able to do without Asia...
Crazy world we live in... But the technology is STUNNING indeed.

54:54 intel having the same arrogance as microsoft before killing nokia, as xerox, as kodak... talking a lot to say nothing. While competitors replace bragging by innovating. The US are out.",0,FALSE
2kJDTzFtUr4,@異鄉的華人,2024-08-17T18:52:04Z,"Get real, TSMC was forced to come to the US and they have encountered many problem in Arizona.  There is a good reason TSMC succeeded in Taiwan and not here in the US, it's the people and the work culture.  The major media these days are no longer the objective guardian of truth anymore.",2,FALSE
2kJDTzFtUr4,@michaelpilos,2024-08-17T11:22:58Z,Philips Built It ☝🏼,0,FALSE
2kJDTzFtUr4,@SK1UROKPark,2024-08-15T23:44:45Z,"its funny how tesla n all these american com,panies r boycotting samsung since its considered its competition, but the states do not realize that taiwan is and always will be china. oneday america will feel the wrath of their mistakes made now. the usa has just allowed many more industrial spies into america..lmfao",1,FALSE
2kJDTzFtUr4,@justotorres742,2024-08-15T02:32:34Z,"CHINA cannot own or buy ASML ,period .",2,FALSE
2kJDTzFtUr4,@SoulRocketMan,2024-10-28T11:18:11Z,"Though years behind technologically, China has already built their own. In the next 5-10 years China will dominate the chip market. mark my words.",0,TRUE
2kJDTzFtUr4,@mahrizamani349,2024-08-14T15:45:25Z,"The strategy is so popular since a long time ago and there are so many videos about it with challenges like this since it works BUT there are MANY instances where the signs to enter are there and it would have been a loss, instead of having an all spree of success it'd be way more instructive to guide is through the thought process of WHY NOT take a trade even when all the signs are there. I'd love to see the entire analysis of why not to take the trades even if the entire analysis is advanced stuff. PLEASE, i'd really appreciate that, there are no videos about what i'm asking about :(🥭",0,FALSE
2kJDTzFtUr4,@KB3TLE,2024-08-11T21:16:43Z,"Arizona is very short on water !  ( ? )  What the hell are these people - 'thinking' ?   The OHIO INEL facility makes much more sense.    Not sure why INTEL fell behind - but Pat Gelsinger is the man to - ""right the ship"" - and regain their former glory.   He intends to make OHIO the biggest and best in the world - in the decades to come !    (( ? ))    With the help - the backing - and the full support of the US Govt.  - ? -  I like their chances.     🤔",0,FALSE
2kJDTzFtUr4,@vinimalmeida,2024-08-07T15:09:29Z,"If China doesn´t have the ASML techology, does it mean  they have a similar tecnhology as EUV?",0,FALSE
2kJDTzFtUr4,@bekoroksinus,2024-08-06T15:19:58Z,usa using as weapon against others .... the world just tired of us lies and wars...,0,FALSE
2kJDTzFtUr4,@johnnyq4260,2024-08-06T14:37:21Z,"Intel, right ",0,FALSE
2kJDTzFtUr4,@khaitashi6057,2024-08-06T00:19:34Z,Not anymore SMIC is taking over. So much for Chip sanction on China. Lol😂,1,FALSE
2kJDTzFtUr4,@mikekok,2024-08-03T17:26:13Z,Question was tsmc won't be moving to the US,0,FALSE
2kJDTzFtUr4,@RAZTubin,2024-08-03T16:33:20Z,"Instead of blowing billions of dollars in taxpayers’ money, the U.S. government should tackle the reasons why these U.S. technology companies left the U.S. in the first place. The main reason is the government. You get overzealous politicians who vilify these companies as a political talking point. The government over-taxes and over-regulates them, causing the companies to leave. For decades, the U.S. has lost billions of dollars in potential taxes and jobs. Then, decades later, the government spends billions more to bring the companies back.
It is nuts!",0,FALSE
2kJDTzFtUr4,@tisurmaster,2024-08-03T07:34:39Z,why they wearing face diaper and not ear diaper?,0,FALSE
2kJDTzFtUr4,@SqwarkParrotSpittingFeathers,2024-08-03T06:42:53Z,Give Biden and Harris credit and Vote BLUE in November,0,FALSE
2kJDTzFtUr4,@MrPoornakumar,2024-08-02T16:23:23Z,India has no role in it at all.,0,FALSE
2kJDTzFtUr4,@Paule-g5c,2024-07-31T14:55:47Z,"Какой чел такие и заносы) я пока не понял как здесь тащить жестко, поэтому покашо по мелочи кручусь)",0,FALSE
2kJDTzFtUr4,@jeniii990,2024-07-31T14:23:52Z,"I came across some statements from big investors expressing concerns that the stock market rally could be short-lived. My concern is my $600K stock portfolio is still recovering from a dip of almost 40%, how do I navigate these complex situations?",556,FALSE
2kJDTzFtUr4,@peterwatson900,2024-07-31T14:26:19Z,"Proper research, good analysis and luck is what you need to make profit in this constant market decline. It's all about finding the right moment to take advantage of and generate colossal profit, which is why you need to do your research",1,TRUE
2kJDTzFtUr4,@margie-b2v,2024-07-31T14:27:06Z,"A lot of folks downplay the role of advisors until being burned by their own emotions. Early last year after my lengthy divorce I needed a good boost to help my business stay afloat, hence I researched for licensed advisors and came across someone of utmost qualifications. She's helped grow my reserve notwithstanding inflation, from $275k to $850k.",2,TRUE
2kJDTzFtUr4,@jeniii990,2024-07-31T14:27:44Z,Please can you leave the info of your investment advisor here? I'm in dire need for one.,1,TRUE
2kJDTzFtUr4,@margie-b2v,2024-07-31T14:28:29Z,Monica Shawn Marti is the licensed coach I use. Just research the name. You'd find necessary details to work with a correspondence to set up an appointment.,2,TRUE
2kJDTzFtUr4,@ashleybarlowe-q8k,2024-07-31T14:29:12Z,"Thank you for the recommendation. I'll send her an email, and I hope I'm able to connect with her.",0,TRUE
2kJDTzFtUr4,@AileenMoody-g6g,2024-07-30T21:21:23Z,Твои видосы всегда в цвет) спасибо что стараешься для нас) лайк!,0,FALSE
2kJDTzFtUr4,@evgeniyvoronov4638,2024-07-30T13:36:14Z,Yo… good morning .. nice video King of binary options… I been watching ton of of your videos and taking notes. Thank you again for the content,0,FALSE
2kJDTzFtUr4,@AlinaAuclair,2024-07-27T16:36:19Z,really appreciate your trading expertise. Thank you for sharing your knowledge with us!,0,FALSE
2kJDTzFtUr4,@mahinasadianpoor9568,2024-07-26T20:19:54Z,By far the best strategy I’ve tried. This one is killing it for me,0,FALSE
2kJDTzFtUr4,@moisesguillen8081,2024-07-26T00:16:29Z,thakns for sharing such a great informational content,0,FALSE
2kJDTzFtUr4,@MyraJoseph-n8p,2024-07-24T16:29:46Z,ПРОСТО ДИЧЬ!!! Не видел еще таких заносов) ты конечно счастливчик чувак),0,FALSE
2kJDTzFtUr4,@arrellLacy,2024-07-22T04:40:28Z,Great commercial strategy. This is what I want,0,FALSE
2kJDTzFtUr4,@ItsMe-yg4yi,2024-07-21T16:17:39Z,"So Netherlands build it, with mirror from germany.. and then europe has to import chips?!",0,FALSE
2kJDTzFtUr4,@DolphinAnalyticsAI,2024-07-21T14:25:12Z,"Was curious on your thoughts... with the chip act it seems to be that Intel is gearing up to be the new ""TSMC"" of the west operating in North America....? This will be a few years out but based on what is happening what sorts of timeframes before this happens? Appreciate your feedback :)",0,FALSE
2kJDTzFtUr4,@JimChandter-t3f,2024-07-19T08:01:27Z,I LOVED this strategy  I tested it and it's working soooo Good ������  Thank you ������,0,FALSE
2kJDTzFtUr4,@MammieMaltba,2024-07-19T07:57:14Z,I'm listening very much angry that I was getting very huge loss again deposited so after seeing your video i realised my mistakes you're really professional trader,0,FALSE
2kJDTzFtUr4,@danysl2008,2024-07-19T02:09:35Z,What’s the result of stopping China in space exploration? You can safely assume same will apply to Semiconductor.,0,FALSE
2kJDTzFtUr4,@SoulRocketMan,2024-10-28T11:22:02Z,They are helping China to develop their own technology. SMIC and Tiangong Space Station are a good example that economic sanction may slow down the economy but can't stop the growth of CHINA. Still the west haven't realize this mistake. LOL,0,TRUE
2kJDTzFtUr4,@Lisa___5c,2024-07-18T10:15:17Z,Exclusive access: interview with Binance CEO for insights into future developments,0,FALSE
2kJDTzFtUr4,@ClaudiaSchreiber-b1p,2024-07-17T08:06:38Z,"AMD and intel will definitely have their share of the market. TSMC is at max capacity and investing in other semiconductor companies will be an absolute power move. I've allocated $350k for lnvestment, looking for companies to make additions to boost performance",559,FALSE
2kJDTzFtUr4,@CarlShanklin,2024-07-17T08:09:10Z,"Safest approach i feel to tackle it is to diversify investments. By spreading investments across different asset classes, like bonds, real estate, and international stocks, they can reduce the impact of a market meltdown.",3,TRUE
2kJDTzFtUr4,@NatalieFormor,2024-07-17T08:12:44Z,"A lot of folks downplay the role of advlsors until being burnt by their own emotions. I remember couple summers back, after my lengthy divorce, I needed a good boost to help my business stay afloat, hence I researched for licensed advisors and came across someone of utmost qualifications. She's helped grow my reserve notwithstanding inflation, from $275k to $850K",1,TRUE
2kJDTzFtUr4,@ArfaanaBinUmar.,2024-07-17T08:25:24Z,"impressive gains! how can I get your advlsor please, if you dont mind me asking? I could really use a help as of now",1,TRUE
2kJDTzFtUr4,@NatalieFormor,2024-07-17T08:25:45Z,"Viviana Marisa Coelho is her name. She is regarded as a genius in her area and works for Empower Financial Services. By looking her up online, you can quickly verify her level of experience. She is well knowledgeable about financial markets.",0,TRUE
2kJDTzFtUr4,@angeladeem2988,2024-07-17T08:26:35Z,She appears to be well-educated and well-read. I ran an online search on her name and came across her website; thank you for sharing.,0,TRUE
2kJDTzFtUr4,@VeronicaBerry-s8n,2024-07-16T21:05:45Z,You a re joy to watch. I joined your telegram channel and I will join the VIP as soon as I sign up with Quotex,0,FALSE
2kJDTzFtUr4,@BryanFarmer-q7d,2024-07-16T03:18:44Z,"I don't usually write comments, but I'll make an exception. I have been trading in VIP for several months. In the beginning there were problems, I didn't understand half of the values when to enter into transactions, I constantly wrote to him. So there were answers to all my questions, help with every situation, thank you very much. Now I trade steadily in plus, and sometimes I even try myself!",0,FALSE
2kJDTzFtUr4,@МоисейЗлобин,2024-07-15T08:48:18Z,I always recommend your channel to my trading friends. You really know how to make money from trading!,0,FALSE
2kJDTzFtUr4,@90038Tesla,2024-07-14T17:51:49Z,D9/DIX not DIX?,0,FALSE
2kJDTzFtUr4,@geneszmanski,2024-07-14T16:22:56Z,trust me. his confidence that a factory here will eliminate geopolitical risk is absurd.,0,FALSE
2kJDTzFtUr4,@FeliciaGrava,2024-07-13T11:50:38Z,I love how you explain things in such a simple and easy-to-understand way. Your videos have helped me improve my trading skills tremendously.,0,FALSE
2kJDTzFtUr4,@daoduong-qj1xg,2024-07-13T07:16:57Z,Thanksss,0,FALSE
2kJDTzFtUr4,@JosephAustin-k4k,2024-07-11T05:18:12Z,"just watched the video and risked dollar 10, guess what :) i won the trade",0,FALSE
2kJDTzFtUr4,@markcarey6758,2024-07-09T15:29:17Z,"Exciting times for semiconductor stocks TSMC, AMD and NVDA. which are all experiencing a surge in value. It's interesting to watch the competition develop, given these stocks are major contributors to Al chip growth. On the increase of my personal holdings, I've witnessed amazing impact on my shares.",402,FALSE
2kJDTzFtUr4,@ericgrinwis1630,2024-07-10T07:52:47Z,"AMD and intel will definitely have their share of the market. TSMC is at max capacity and investing in other semiconductor companies will be an absolute power move, Different chips are good at different things and Nvidia has been very specialised, which leaves other aspects of Al open.",2,TRUE
2kJDTzFtUr4,@markcarey6758,2024-07-10T08:24:00Z,"certainly, i had bought NVDA shares at $300, $475 cheap b4 the 10 for 1 split and with huge interest I keep adding, i’m currently doings the same for PLTR, POET and AMD constructively. Best possible way to get ahead, is participating behind top experienced performers.",1,TRUE
2kJDTzFtUr4,@kaylagarrison9267,2024-07-10T08:30:49Z,"I agree, i own three business, right now I'm compiling and picking stocks that l'd love to hold on to for a few years before retirement, do you think these stocks would do better over the years?My goal is to have at least $2 million saved for retirement.",0,TRUE
2kJDTzFtUr4,@andrescastillo2043,2024-07-10T08:47:44Z,"Amazingly, people are starting to get the uniqueness of Palantir.",0,TRUE
2kJDTzFtUr4,@markcarey6758,2024-07-10T08:54:34Z,"I’m widely spread out into ETFs and chip tech stocks, using an enlightened top tier would always attain more interest no matter what. props to Frost hilda, whom takes good care of my holdings giving me an edge to plus interest.",1,TRUE
2kJDTzFtUr4,@JohnBlack-s3j,2024-07-08T13:19:52Z,Amazing! Got to try this. Already lost huge money in option trading. Hope to recover.,0,FALSE
2kJDTzFtUr4,@aspenwagon04,2024-07-06T02:15:47Z,30:15 Did I just hear them say they are going to inject industrial waste back into the water supply??,0,FALSE
2kJDTzFtUr4,@pialjoe5619,2024-07-03T06:49:13Z,China is closing the Gap,1,FALSE
2kJDTzFtUr4,@AdelinePhoebe-l3t,2024-07-02T21:36:57Z,I am learning to trade intensively. I wish success thanks to God and then thanks to you in my deals������️������������������������,0,FALSE
2kJDTzFtUr4,@potassiumming04,2024-06-29T11:19:11Z,"If I was an alien on a mission to sabotage earth’s technology, I’ll just b*mb this place and there will be no technological advancement in the next hundred years 😂",0,FALSE
2kJDTzFtUr4,@robot_hero889,2024-06-27T02:15:40Z,I never new that,0,FALSE
2kJDTzFtUr4,@robot_hero889,2024-06-27T02:13:28Z,It’s so cool,0,FALSE
2kJDTzFtUr4,@user-sy3dg1vk4x,2024-06-25T15:18:04Z,❤,0,FALSE
2kJDTzFtUr4,@user-sy3dg1vk4x,2024-06-25T15:17:06Z,CONGRATULATIONS AND BEST WISHES FROM RAVINDER TALWAR H.NO 21 EKTA VIHAR NEAR GROVER COLONY 120 FT.ROAD JALANDHAR CITY PUNJAB INDIA 🍀,0,FALSE
2kJDTzFtUr4,@TwinFlyDSW,2024-06-24T09:34:13Z,Wow! I never stopped to question why fabs only used one side of the wafer till watching your video. I was thinking of double sided transistors (amateur thoughts) just the other day while watching the TSMC video tour.,0,FALSE
2kJDTzFtUr4,@mrbardel4363,2024-06-24T01:43:08Z,"where is the competition ???

seems like competition is good only when others have the advantage . stupid capitalists ...",0,FALSE
2kJDTzFtUr4,@anglosaxonbreed,2024-06-21T10:23:54Z,USA does the same as the Chinese goes into partnership then copy,0,FALSE
2kJDTzFtUr4,@anglosaxonbreed,2024-06-21T10:21:27Z,We in Europe have to go to USA for investment.  Samsung was lucky to be able to climb aboard on such technology,0,FALSE
2kJDTzFtUr4,@dstarrII8442,2024-06-18T06:19:25Z,I mean as impressive as this video is you have to find videos on ASMLA and Taiwan to even understand why this is so critical!!,0,FALSE
2kJDTzFtUr4,@raf25985,2024-06-17T19:33:31Z,"""DUV"" tech chips in toasters ,, has this guy ever used a toaster?",0,FALSE
2kJDTzFtUr4,@leehtp4707,2024-06-17T05:02:50Z,They stole it from Chinese!,0,FALSE
2kJDTzFtUr4,@drzainnas,2024-06-15T15:55:40Z,My grandma used to talk a lot about the importance of choosing the right ingredients for a delicious meal ..if you mix science with politics  you know what you will get !!,0,FALSE
2kJDTzFtUr4,@sahildua4659,2024-06-15T08:47:56Z,Any company that gives rooted devices😂,0,FALSE
2kJDTzFtUr4,@sahildua4659,2024-06-15T08:47:13Z,Unisoc best socS,0,FALSE
